pgc,al2000,de2000,ring
53787,15.0732326,49.369889,R
53883,15.0955033,56.3924348,R
53906,15.1013215,3.707422,R
53914,15.1043273,10.3404036,R
53916,15.1042778,5.8203248,R
53974,15.1156748,12.8468308,R
53987,15.1230618,16.3768829,R
54046,15.1366332,37.3837375,R
54054,15.1399666,20.5154507,R
54110,15.1587724,54.5064656,R
54123,15.1642684,1.7789621,R
54130,15.1699824,-2.2484718,R
54198,15.1872427,37.0438338,R
54282,15.2076388,20.6517807,R
54296,15.2121322,1.4647918,R
54312,15.2173286,7.2928963,R
54356,15.2267236,8.0857375,R
54379,15.2344627,19.980517,R
54391,15.2368767,4.7576998,
54561,15.2872743,40.9454491,R
54572,15.2896257,5.5006212,R
54580,15.2916011,7.8617469,R
54605,15.2976613,-0.7931893,R
54640,15.3072937,5.2192457,R
54649,15.3113466,7.8298312,R
54693,15.3237077,25.7871168,R
84212,14.4753481,17.2497104,R
84273,14.7092477,54.0489829,R
84361,14.9049263,18.4216835,R
84370,14.9117322,18.4936904,R
84476,15.1992488,7.5185845,R
84502,15.2130177,7.0763052,R
84518,15.2243942,8.0003867,R
84521,15.2256699,7.228199,R
84529,15.2355015,7.0053287,R
89622,13.8781469,23.0298427,R
93737,13.8188459,28.0127931,R
93788,14.193707,27.9680629,R
99800,14.251388,35.5369564,R
99819,14.3784412,36.6437662,R
99850,14.6605395,55.443133,R
105859,14.7891065,-2.9204032,R
120668,15.3013798,-2.586546,R
135845,14.5532328,2.0249643,R
140251,14.0734035,30.0125157,R
159887,14.5234994,1.2343832,R
214352,14.9925187,16.6685495,R
1093538,15.1430603,-2.3868934,R
1100582,15.086503,-2.1419461,R
1102353,14.5911427,-2.0774546,R
1103736,14.6722225,-2.0216792,R
1103771,15.279831,-2.020246,R
1109132,14.9048951,-1.8213591,R
1110948,13.7794179,-1.7553787,R
1111610,15.0982804,-1.730664,R
1113533,15.1240083,-1.6558552,R
1114027,14.4105359,-1.6322992,R
1117145,14.602978,-1.5026672,R
1117454,14.4110235,-1.4899034,R
1118994,14.312003,-1.4234513,R
1122205,14.1333348,-1.2919391,R
1128087,14.9189272,-1.0481044,R
1129935,13.9595458,-0.9783556,R
1132140,15.0194049,-0.8902436,R
1135534,15.1626712,-0.754175,R
1142726,14.6156722,-0.4630102,R
1146764,14.8000664,-0.3007494,R
1151089,14.6465367,-0.1348479,R
1153785,15.170612,-0.0263588,R
1158564,13.895889,0.1584567,R
1159006,15.0134328,0.1764105,R
1164073,14.3159352,0.3656152,R
1166135,15.3118983,0.4467976,R
1170406,15.0778362,0.604487,R
1170723,14.5697935,0.6157701,R
1172188,15.1334883,0.6675054,R
1173250,15.202672,0.7043992,R
1180934,15.1663875,0.9819617,R
1196201,14.9872901,1.4795433,R
1198334,15.1506058,1.5510765,R
1214756,14.2939637,2.061705,R
1216077,15.2249982,2.1041905,R
1217635,15.2292574,2.1522145,R
1220850,14.7218818,2.2491879,R
1220917,13.7650659,2.2506679,R
1226063,14.6582433,2.4103392,R
1240862,14.3666951,2.9188584,R
1243232,14.0308408,3.0170985,R
1244727,14.0977,3.083369,R
1246869,15.1078335,3.1793644,R
1252773,14.3422263,3.4653736,R
1258796,14.8246433,3.8021844,R
1261732,14.6320494,3.9845225,R
1266031,15.3116971,4.280465,R
1266309,14.5500832,4.2994069,R
1270552,15.1820735,4.6031637,R
1272699,14.4176014,4.7488617,R
1272957,14.5411306,4.7654621,R
1273858,14.9930744,4.8261353,R
1278113,13.8521654,5.0994688,R
1278236,14.0750725,5.1081597,R
1279984,15.3125554,5.2216577,R
1280811,14.1986344,5.2723391,R
1282907,15.0114472,5.4049491,R
1286728,14.2542618,5.6398331,R
1288531,14.0175064,5.7511448,R
1288571,15.2215304,5.7541672,R
1290748,13.9266397,5.884636,R
1292506,14.6643042,5.9827225,R
1294269,14.6473458,6.0833429,R
1295510,15.1586473,6.155941,R
1296131,15.3221294,6.1885535,R
1297087,14.0782281,6.2448997,R
1297473,14.2691976,6.2648236,R
1300709,14.9213569,6.4398145,R
1302842,15.1032391,6.5471802,R
1306111,14.594579,6.7147915,R
1310438,13.7829276,6.9358981,R
1310887,15.087312,6.9573543,R
1315536,14.6013697,7.1755699,R
1317912,14.4768251,7.2767059,R
1320030,15.1187268,7.3633704,R
1320105,13.7696005,7.3669753,R
1326678,14.9215417,7.6263902,R
1331334,15.0599085,7.8037663,R
1331777,13.9403936,7.8196311,R
1333258,15.1313308,7.8768136,R
1334284,15.114052,7.9158172,R
1334454,13.8707954,7.9227482,R
1335097,14.5982927,7.9478198,R
1337007,14.1760192,8.0237441,R
1337500,14.1613298,8.0428451,R
1338906,14.2526479,8.0981415,R
1340449,15.2682855,8.1594412,R
1344735,14.95206,8.3349726,R
1345031,14.3000562,8.3483627,R
1347120,14.8692712,8.4509545,R
1348553,14.1342949,8.524573,R
1349207,15.2973233,8.5588398,R
1350226,15.1386422,8.6112764,R
1350996,14.4623279,8.6507643,R
1352080,15.0205505,8.7023087,R
1352132,14.1476665,8.7054063,R
1354850,14.6404281,8.850821,R
1355080,15.0263552,8.8628791,R
1355145,14.3321612,8.8658393,R
1355370,13.8831163,8.877674,R
1356431,14.322272,8.9291575,R
1356872,14.9232264,8.9516819,R
1357732,14.6716793,8.9999673,R
1367815,13.8792141,9.6309341,R
1368055,15.1057226,9.6493038,R
1368875,13.8433125,9.7060924,R
1369512,14.2527794,9.7495696,R
1372569,14.2918984,9.9591889,R
1374436,13.8776284,10.0914294,R
1375947,14.6464873,10.1921559,R
1377336,14.7169855,10.2877191,R
1378121,14.782371,10.3411109,R
1380663,14.6649594,10.518899,R
1383321,14.9787352,10.7046658,R
1388275,14.8754512,11.0583734,R
1390705,14.5148677,11.2366694,R
1392656,14.0482536,11.3745868,R
1392720,13.8461949,11.3795783,R
1393325,14.1451028,11.4201525,R
1398174,13.7613524,11.7464975,R
1404505,14.9400986,12.1444574,R
1404778,14.614732,12.1612619,R
1405065,13.9381391,12.1779192,R
1405904,14.4943256,12.229159,R
1406002,15.0901305,12.2348919,R
1409274,14.782793,12.4241148,R
1409886,14.9626946,12.4564191,R
1411270,13.9100775,12.5344328,R
1421383,14.6718383,13.0347148,R
1424996,14.2480288,13.1889947,R
1425919,14.0409339,13.2305713,R
1427832,15.2668068,13.3101461,R
1429066,14.6523395,13.3612292,R
1439357,14.5868345,13.7474671,R
1441265,14.8494732,13.8132477,R
1442650,13.8941178,13.8653498,R
1444446,14.5330601,13.929773,R
1445848,15.0453284,13.9787029,R
1450905,14.1822352,14.163344,R
1452567,14.5113341,14.2249277,R
1456800,13.7736352,14.3881951,R
1461176,14.419366,14.5577747,R
1464722,15.2256846,14.695557,R
1465475,14.434046,14.7226926,R
1466094,14.5571156,14.7463911,R
1468437,14.1464294,14.8388702,R
1469777,14.1315376,14.8917752,R
1472232,14.1337163,14.9863595,R
1472259,15.2515332,14.9869944,R
1477402,14.9441535,15.1771861,R
1479956,14.0838279,15.2672857,R
1480152,15.2184021,15.2743171,R
1480221,15.2164529,15.276675,R
1481649,13.9824959,15.3272854,R
1481746,15.1990742,15.3307405,R
1482604,14.8848003,15.3619206,R
1485862,14.9996043,15.4827227,R
1486382,15.2182556,15.5047738,R
1488061,13.9071523,15.5685175,R
1489868,14.6274321,15.6453445,R
1494159,14.6042244,15.8227532,R
1494343,13.8924043,15.8303066,R
1494485,13.9678262,15.8370606,R
1496652,14.6254706,15.9298997,R
1497116,15.2792588,15.9483404,R
1499184,14.6284212,16.0361068,R
1499687,14.5820338,16.0569125,R
1502317,13.8872326,16.1656652,R
1507488,13.801872,16.3833259,R
1507908,14.7778362,16.4006058,R
1509807,14.677643,16.4806226,R
1511332,13.7907061,16.5454463,R
1518284,14.7980201,16.8395979,R
1523255,14.000893,17.0437601,R
1526961,14.6484121,17.1977595,R
1527405,14.0124186,17.2153547,R
1531525,14.8135579,17.3872996,R
1533894,14.4143759,17.484053,R
1535952,14.5050284,17.5703851,R
1537784,14.3595863,17.6425783,R
1538726,13.9766479,17.6786041,R
1541501,14.6429731,17.781471,R
1543688,15.1928625,17.8587158,R
1545730,14.0053397,17.9359884,R
1549178,15.2363406,18.0652582,R
1549516,14.6403839,18.0768422,R
1552652,15.2391836,18.1906381,R
1557072,14.8236605,18.3470187,R
1559712,14.8819695,18.4412616,R
1568398,14.7126718,18.7289654,R
1581060,15.1084727,19.1164755,R
1583786,15.0625966,19.1965858,R
1586707,14.4793428,19.2793785,R
1588418,14.5204569,19.3270298,R
1590215,13.7745607,19.3786555,R
1592178,13.8511712,19.4355753,R
1593155,14.5956187,19.4623232,R
1596191,14.4347201,19.5400133,R
1598756,14.8160799,19.6065755,R
1599536,15.3057302,19.6266167,R
1601263,14.7688076,19.6717283,R
1603720,14.2994842,19.7400204,R
1603768,15.2643166,19.7408487,R
1605179,15.001252,19.7780636,R
1606532,15.2011945,19.8164129,R
1607462,15.3242648,19.8427992,R
1609275,14.790714,19.8951407,R
1611249,14.8100256,19.9515553,R
1616893,13.9331252,20.1161188,R
1619781,13.909822,20.2011528,R
1623407,14.6591692,20.3072015,R
1624622,14.5419376,20.3485688,R
1627055,15.1092447,20.4286125,R
1628852,13.9346038,20.4907452,R
1634098,15.1236195,20.7058286,R
1639688,14.0525395,20.961848,R
1640709,15.0203513,21.0061006,R
1641155,13.975478,21.0276704,R
1651877,15.0404205,21.528316,R
1655984,14.4037877,21.7294348,R
1656807,14.3354867,21.7652875,R
1658802,14.0221398,21.8626034,R
1665158,13.9497147,22.1849085,R
1666526,13.9830633,22.2577231,R
1667218,14.9257031,22.29318,R
1667505,15.1346533,22.3086352,R
1669678,15.3047164,22.4265684,R
1669709,14.9276312,22.4282711,R
1672532,13.7904642,22.5782887,R
1674188,14.9624912,22.6758847,R
1675827,14.217529,22.7706447,
1680730,14.5294945,23.0618463,R
1683001,14.5861925,23.18864,R
1683540,14.6777323,23.2191023,R
1685464,14.4977765,23.3277555,R
1686364,15.0295665,23.3790563,R
1687936,15.3070304,23.4703666,R
1689688,14.0213052,23.5701031,R
1696113,14.772539,23.9189286,R
1699754,13.8368262,24.0994984,R
1705422,14.37284,24.3538603,R
1711114,13.8472499,24.5901325,R
1713326,15.0060716,24.6739433,R
1717225,15.2622053,24.8162145,R
1717235,14.1046238,24.8168158,R
1719544,14.3087143,24.8990782,R
1720637,15.2193575,24.9372295,R
1720918,14.6250528,24.9470136,R
1721659,13.9438546,24.9718744,R
1724992,14.7082635,25.0838555,R
1725146,13.9434971,25.0892696,R
1728990,14.5418341,25.2136815,R
1734015,14.683018,25.3664197,R
1734931,14.0959095,25.392361,R
1736171,14.712161,25.4289803,R
1737340,14.5453336,25.4602206,R
1742589,14.3555782,25.60408,R
1743727,14.2341779,25.6338008,R
1748015,14.7596429,25.7416669,R
1759252,14.8185216,26.0148601,R
1759324,14.8356812,26.0165701,R
1762888,14.1955889,26.1082724,R
1764822,14.7826067,26.1536488,R
1773222,15.0618543,26.3607795,R
1773455,14.0445673,26.3651868,R
1784514,15.1485252,26.6681274,R
1785830,15.2128924,26.7090589,R
1786612,13.9390821,26.7318216,R
1788944,14.2097347,26.8067732,R
1790603,14.3506858,26.8630403,R
1791851,14.2952946,26.902744,R
1792274,15.3141207,26.9165472,R
1793726,15.1094746,26.962371,R
1798811,15.0500937,27.1367304,R
1800708,15.1406203,27.1985035,R
1800951,14.483997,27.206145,R
1805886,14.50401,27.3660576,R
1805965,14.6022393,27.3687583,R
1812782,13.7769204,27.5981724,R
1821537,14.0277505,27.9209531,R
1826262,14.3018881,28.0982556,R
1828735,13.8344174,28.1866661,R
1832840,13.8648633,28.3330838,R
1837589,13.8546674,28.5001177,R
1837734,14.2406273,28.5048676,R
1841497,14.2173519,28.6348935,R
1844168,14.0016974,28.7267938,R
1847910,15.2575832,28.8500948,R
1853586,14.7326578,29.0321262,R
1861087,14.2820158,29.2710814,R
1863995,13.7784487,29.3664917,R
1866157,15.1819261,29.4336349,R
1867897,14.3783256,29.4883763,R
1870239,15.2846736,29.560765,R
1874173,13.7858906,29.676731,R
1877144,15.0582028,29.7596955,R
1880969,15.201008,29.8623776,R
1895661,15.1642106,30.2352723,R
1895947,15.2253848,30.242239,R
1897558,14.3004818,30.2810197,R
1897694,14.3378325,30.2846132,R
1898845,14.9961632,30.3146156,R
1901956,15.2675372,30.3928479,R
1904503,15.1458196,30.4558359,R
1907903,13.9425404,30.5420623,R
1910545,15.2108266,30.6100509,R
1912772,14.6409873,30.6635278,R
1921539,15.1812023,30.8702159,R
1923338,14.289566,30.9103394,R
1926622,14.5755127,30.9876,R
1927253,14.8715967,31.0028564,R
1928922,15.1648501,31.0395566,R
1939672,14.9644716,31.2762306,R
1942184,15.2915427,31.3312039,R
1942312,14.3566204,31.3341743,R
1967759,15.2736507,31.8526657,R
1968945,15.0409532,31.8761168,R
1988388,15.0800458,32.2577772,R
1989095,15.0215019,32.2720009,R
1996619,15.2428216,32.4324093,R
2003012,14.3616027,32.5709445,R
2004952,13.800407,32.6156032,R
2009092,13.9944732,32.7084261,R
2009423,13.9342909,32.7162275,R
2010055,14.7883463,32.7308404,R
2011588,13.9094003,32.7682828,R
2026344,14.0834095,33.2058164,R
2032552,13.9581962,33.462175,R
2036600,13.8071108,33.6627654,R
2044321,14.8429043,34.128591,R
2044611,14.0113555,34.1471699,R
2045541,14.7001204,34.2071045,R
2045685,14.9620364,34.2168526,R
2048262,13.7848925,34.3804415,R
2048945,15.0087089,34.4222505,R
2049413,14.6937819,34.4506143,R
2062508,14.3739343,35.3058924,R
2063399,15.079864,35.366609,R
2063708,14.234209,35.3864835,R
2063973,14.6109591,35.4023321,R
2070239,15.2390524,35.8038635,R
2071578,14.7785499,35.889499,R
2077326,14.9341284,36.2430024,R
2080173,14.65075,36.4124212,R
2081992,13.8118076,36.5143697,R
2082685,14.660354,36.5533427,R
2087790,14.1052932,36.8335854,R
2116134,14.7731228,38.0339451,R
2128485,15.2197814,38.4887678,R
2130733,15.125042,38.5728971,R
2134371,13.83527,38.70651,R
2136467,14.0137212,38.7857074,R
2137790,15.2226199,38.8406378,R
2137991,13.8298352,38.8490531,R
2148188,14.330212,39.3501281,R
2149310,14.0154732,39.4116716,R
2152569,13.8648917,39.5970204,R
2158763,15.2046961,39.98322,R
2164709,14.2882378,40.3643892,R
2172381,13.7840684,40.8826416,R
2174287,15.0175428,41.0087538,R
2175916,14.8123032,41.1136326,R
2177044,13.970676,41.1872861,R
2177074,14.8640835,41.1894171,R
2177250,14.7385485,41.2002702,R
2178014,14.2886838,41.2478092,R
2184495,14.9647712,41.6483491,R
2195661,15.2503942,42.2763663,R
2197267,14.5119113,42.3574073,R
2199482,14.3161291,42.4684098,R
2199854,14.4345651,42.4862884,R
2200879,14.3549993,42.5367505,R
2210505,15.0747464,42.9893623,R
2215435,14.0261358,43.2092576,R
2215886,15.0512559,43.2294314,R
2216803,14.5203349,43.2689122,R
2216898,14.0848451,43.2736732,R
2220786,15.2872012,43.4404513,R
2224134,14.0268499,43.5793472,R
2235464,14.1374598,44.0529947,R
2243470,15.0548361,44.3982784,R
2246998,14.4024184,44.5619915,R
2249853,14.4204507,44.6905442,R
2257890,15.3189966,45.0526169,R
2258541,13.7731719,45.0855836,R
2264001,14.5944237,45.3793876,R
2266445,13.8129416,45.530757,R
2268944,14.9553616,45.6894026,R
2280373,14.5381076,46.3908605,R
2280736,14.8316227,46.4120455,R
2281188,15.0586893,46.4369231,R
2282534,14.8906965,46.5157639,R
2283812,13.806408,46.5927515,R
2314039,14.0496857,48.2782142,R
2314993,14.3495635,48.3224546,R
2318754,15.2208307,48.4954836,R
2334047,14.2112921,49.1194394,R
2342045,14.1035205,49.4058199,R
2353669,14.0159771,49.7965732,R
2357608,14.4613221,49.9260982,R
2358221,14.209429,49.9456139,R
2363948,14.1587236,50.1380643,R
2367874,14.8910314,50.2650998,R
2395275,14.5664678,51.510489,R
2416363,14.4437935,52.4927252,R
2417807,14.9581599,52.5518558,R
2421349,14.2939995,52.6932054,R
2429222,13.9317464,52.9989936,R
2442242,14.5520782,53.4797323,R
2463336,14.9607718,54.2242162,R
2464424,14.7463714,54.2624979,R
2477722,14.2397252,54.7065181,R
2483579,14.2674413,54.8879896,R
2484714,14.6434822,54.9240065,R
2509123,14.167017,55.6367675,R
2515044,14.031425,55.8079677,R
2554046,13.7816252,56.9945561,R
2563064,14.5718487,57.3279263,R
2565908,14.0861873,57.4589523,R
2570939,14.1707844,57.7756314,R
2571334,14.5324128,57.812042,R
2577526,14.6209521,58.3403962,R
2581355,15.0715278,58.6639991,R
2584479,14.5023725,58.9359142,R
2585084,13.970293,58.9855749,R
2629630,14.4177322,62.0532062,R
2637322,13.9906299,62.4788158,R
2638853,13.9594622,62.5559219,R
2640473,14.3941375,62.639243,R
2642650,14.093473,62.7507068,R
2651764,14.8017218,63.2166639,R
2652424,14.5625939,63.2549003,R
2654982,14.816372,63.3975645,R
2662679,14.0025353,63.9368289,R
2673742,14.0445168,65.0102219,R
2675518,14.3995009,65.2166957,R
3087351,14.8726079,50.3592941,R
3087846,14.6524351,42.2806751,R
3088036,14.7125749,40.1811047,R
3088126,13.8818468,39.248204,R
3088664,14.4048424,34.3463482,R
3088779,14.3837534,33.6986962,R
3088907,14.5858456,32.2164128,R
3089075,14.4809051,29.9107637,R
3089342,14.906174,27.7013627,R
3090006,14.8635706,19.9542693,R
3090237,14.0004105,18.6179771,R
3090650,14.0245082,15.2919928,R
3091002,13.976663,11.7758665,R
3091459,13.7885982,9.0264084,R
3091462,14.1313116,9.6412583,R
3124127,15.3203282,3.4303524,R
3124248,14.2369974,3.4700278,R
3135191,15.2575646,55.8657529,R
3136783,14.8938968,59.2173852,R
3167832,14.66339,14.7419,
3416393,14.4828687,49.5359389,R
3483532,13.8141937,57.6468019,R
3484891,14.0998428,47.8092745,R
3486733,14.4385805,45.1752937,R
3487806,14.6019525,53.9465049,R
3488137,14.6546359,55.6500884,R
3488437,14.708233,55.8247637,R
3488634,14.7438419,42.8491195,R
3489395,14.8748953,38.573548,R
3491263,15.1549641,48.2988011,R
3491498,15.2113634,46.0246792,R
3513748,15.1849805,52.857375,R
3557597,13.9361825,11.8212862,R
3558151,14.0257606,13.5350242,R
3558199,14.035385,40.1374613,R
3559491,14.2180791,44.6089076,R
3561255,14.5686643,42.132297,R
3562651,14.9733456,34.7781374,R
3564127,15.1856763,31.7668935,R
3564149,15.1879644,30.8871437,R
3813421,13.775937,26.1964273,R
3813615,13.7877027,17.9734249,R
3814637,13.8416504,33.7882726,R
3814768,13.8494794,28.1157058,R
3815686,13.906058,64.0451468,R
3815707,13.9077883,18.5395524,R
3815782,13.91185,23.9435467,R
3815964,13.9215054,6.5620549,R
3816167,13.9330444,13.861373,R
3816357,13.9425975,35.6063477,R
3816840,13.9678678,5.9626485,R
3817392,13.9955116,5.8433,R
3817857,14.020974,16.0585805,R
3818381,14.0460125,48.2786999,R
3818496,14.0517813,29.5800248,R
3819437,14.0997017,27.3767317,R
3820028,14.1261896,7.1646057,R
3820143,14.1322471,10.1712591,R
3820416,14.1443501,10.8401113,R
3820982,14.1707049,11.4725876,R
3822244,14.2263299,26.4626879,R
3822806,14.2553413,14.2132867,R
3823332,14.2823,9.3362798,R
3823392,14.2848527,18.8695222,R
3824952,14.3689899,16.2938123,R
3825004,14.3721087,47.9352629,R
3825346,14.3922539,15.5453255,R
3825659,14.4079599,8.0725763,R
3825808,14.4159754,24.2549566,R
3825944,14.4226618,25.1797628,R
3827581,14.4989155,30.2744666,R
3827683,14.5031563,25.3998961,R
3828127,14.526327,27.3703814,R
3828142,14.5269649,28.131375,R
3828149,14.5273665,36.4661239,R
3828672,14.5551195,11.8566637,R
3829437,14.5887706,12.4723641,R
3831111,14.6629676,27.4655857,R
3831477,14.6782394,13.480186,R
3831628,14.6853877,24.2578222,R
3832249,14.7115688,26.1474201,R
3834369,14.8195937,27.6860195,R
3834652,14.8325328,22.2784321,R
3834812,14.8402426,26.7084221,R
3834982,14.8472786,30.8040655,R
3835135,14.8544019,46.7051247,R
3835143,14.8549534,20.5380635,R
3835659,14.8784196,27.3677558,R
3836027,14.8965398,24.4944379,R
3836300,14.9091093,29.3812816,R
3836317,14.9099599,14.4297109,R
3836340,14.9110201,22.4813726,R
3836344,14.9111263,22.3348921,R
3836427,14.9143868,24.2227012,R
3836683,14.9246302,17.7533707,R
3836994,14.9371663,6.6601211,R
3838626,15.0233917,30.4424722,R
3838796,15.0334511,26.3289601,R
3839092,15.0519634,6.8659878,R
3839209,15.0580344,5.6367269,R
3839519,15.0790899,28.1867311,R
3839826,15.1003505,14.4971536,R
3840140,15.1215825,7.1803752,R
3840334,15.1320311,6.5528181,R
3840840,15.1570064,11.5100488,R
3841161,15.1702711,8.7030397,R
3841624,15.1922697,17.802983,R
3841992,15.2090914,1.5627978,R
3842234,15.220906,14.6839365,R
3842328,15.2251714,19.2351511,R
3842640,15.2419812,5.7831817,R
3842700,15.2449655,13.2153933,R
3842906,15.2555976,15.9065571,R
3843318,15.2765817,4.5338984,R
3843357,15.2785168,36.9811708,R
3843377,15.2796631,8.938937,R
3843530,15.2875432,15.7988203,R
3843580,15.290583,13.0388167,R
4117800,14.9499903,33.8467011,R
4399899,14.0745068,8.7678544,R
4409018,14.2725002,8.2958864,R
4418792,14.4898292,17.2343666,R
4437430,14.8875753,5.1765507,R
4440973,14.9609042,11.3646316,R
4445925,15.0638179,26.1053755,R
4544334,15.171051,6.6457813,R
54698,15.3247456,47.2549457,R
54736,15.3413558,30.4104105,R
54761,15.3487284,-2.5779278,R
54790,15.3565744,28.5608919,R
54865,15.3710768,27.4566696,R
54893,15.3799539,8.7186032,R
54897,15.3821558,14.9991315,R
54912,15.383294,8.7553932,R
54960,15.3916602,20.4425917,R
55044,15.4200518,7.1547785,R
55066,15.429566,48.4911459,R
55192,15.475675,28.9642722,R
55198,15.4798036,25.7477811,R
55210,15.4819289,7.7452935,R
55240,15.4941878,2.7530858,R
55243,15.4958385,42.9186671,R
55310,15.5274636,35.2804484,R
55389,15.5528422,54.2288929,R
55439,15.5632619,5.2915256,R
55446,15.5643668,11.0106895,R
55466,15.5696116,7.0937317,R
55503,15.5850231,35.3429113,R
55571,15.6053656,49.5745495,R
55578,15.6077128,22.5004986,R
55590,15.6090412,25.1378909,R
55672,15.6440267,36.9583613,R
55748,15.6682575,1.9336327,R
55759,15.6728723,7.2831789,R
55769,15.6759606,17.1279269,R
55806,15.6961044,48.5483292,R
55828,15.7054576,23.8076812,R
55841,15.7095283,2.0143638,R
55908,15.7371853,18.8115467,R
55928,15.7450995,11.4922447,R
55970,15.7625878,35.6599446,R
56021,15.7817584,44.8349469,R
56117,15.8198874,21.6846941,R
56141,15.8297089,12.3993168,R
56163,15.835111,25.0548141,R
56191,15.8503827,23.0157034,R
56207,15.8535285,47.2549621,R
56226,15.8595948,53.3950263,R
56249,15.8682421,20.1451866,R
56419,15.9360895,53.0226128,R
56476,15.9558254,47.1664723,R
56508,15.9671765,14.9635788,R
56547,15.9788055,26.8181378,R
56591,15.9882709,42.9204031,R
56620,16.002939,4.8906204,R
56656,16.0118978,48.5579559,R
56663,16.0145336,17.5458097,R
56716,16.0247108,19.3598833,R
56718,16.0250196,16.7556617,R
56751,16.0313912,45.3519842,R
56754,16.0328472,36.7020107,R
56776,16.0369485,16.4261993,R
56875,16.0587825,49.338116,R
56896,16.0658946,16.3618929,R
56898,16.0661096,16.0005372,R
56910,16.0669261,25.9554033,R
56911,16.066752,17.5548764,R
56936,16.0730487,17.8781922,R
56937,16.0730753,18.3265239,R
57012,16.0827535,14.1376062,R
57049,16.0882288,23.7555491,R
57071,16.0915764,17.6807464,R
57076,16.0923751,18.1596166,R
57135,16.1041258,18.1828996,R
57168,16.1109425,27.8546294,R
57203,16.1199713,48.5725836,R
57223,16.1247937,13.8467085,R
57240,16.1299754,39.1947755,R
57327,16.1616941,25.2209007,R
57386,16.1788306,41.1485346,R
57393,16.1844966,58.6647715,R
57394,16.1824573,35.9863023,R
57444,16.2031321,29.5742124,R
57453,16.1990993,16.7779789,R
57598,16.2463091,26.5588607,R
57617,16.2529457,11.2786604,R
57623,16.2536311,11.297425,R
57716,16.2859215,34.87885,R
57735,16.292453,58.3376355,R
57766,16.3020403,21.0663966,R
57836,16.3282096,36.0882593,R
57934,16.3693483,57.2709239,R
57950,16.3796194,39.5845482,R
57998,16.3942201,50.9695823,R
58013,16.3995183,21.8205256,R
58047,16.4102663,53.1220641,R
58069,16.4160628,50.3035571,R
58095,16.4251373,49.8402465,R
58115,16.4356458,48.3667871,R
58121,16.4394263,40.9118579,R
58172,16.4555213,21.6508971,R
58186,16.4579567,38.8691247,R
58214,16.4663693,39.3028409,R
58227,16.4698764,39.8218674,R
58324,16.4888862,39.4289439,R
58343,16.4938339,51.8759459,R
58356,16.4968844,17.0926082,R
58432,16.5262743,40.5652984,R
58511,16.5671616,41.3479172,R
58537,16.5815772,23.2118536,R
58560,16.5943128,42.4612491,R
58567,16.5951287,49.22053,R
58613,16.6167759,36.4534492,R
58641,16.629771,36.114989,R
58652,16.6330695,20.1248101,R
58679,16.6437885,49.1370128,R
58720,16.6684688,37.1913473,R
58786,16.6973336,37.7347811,R
58825,16.7141768,52.2340881,R
58862,16.7338427,49.51587,R
58902,16.7496744,51.308103,R
58923,16.7638971,43.8664611,R
59084,16.8332466,27.0747983,R
59147,16.8672272,49.3237142,R
59161,16.87397,23.3326122,R
59313,16.9574341,40.735685,R
59412,17.0063636,39.1559632,R
59440,17.0188255,29.4068003,R
59502,17.0524481,46.3736371,R
59585,17.091172,41.737984,R
59647,17.1220929,31.4387188,R
59662,17.132626,60.9901251,R
59742,17.1735825,72.3043878,R
59812,17.2003661,72.6475856,R
59828,17.2079005,35.8840678,R
59848,17.2142293,64.0731941,R
59892,17.2358947,39.49826,R
59969,17.2663328,36.3895485,R
60036,17.3058795,41.6476398,R
60089,17.332189,60.1492332,R
60090,17.3341532,40.6582547,R
60163,17.3777585,30.8812109,R
60230,17.4085665,56.9097361,R
60251,17.4191765,37.7598949,R
60275,17.4296708,59.6153951,R
60399,17.4990676,58.3974451,R
60528,17.5875347,63.38599,R
60610,17.6359202,58.7149596,R
60649,17.6591067,49.601692,R
60856,17.7869281,61.4341968,R
60948,17.8335319,61.5317646,R
61011,17.86466,49.544415,R
84650,15.4329324,65.1962702,R
87321,16.472656,40.9068301,R
94269,15.6862597,21.761576,R
94804,15.7244305,36.3707305,R
97545,17.6337532,56.2238392,R
100386,15.9778757,17.0622144,R
140587,16.2061425,42.2787415,R
169660,16.48551,40.6649763,R
214421,15.8071164,11.328484,R
214504,16.4966538,39.7162254,R
214591,17.2190582,40.4958935,R
1118547,15.500946,-1.4425758,R
1126179,15.4762308,-1.1250797,R
1139376,15.5464889,-0.5991963,R
1164019,15.4541605,0.3636181,R
1181496,15.5238561,1.0003562,R
1195324,15.4404873,1.4505525,R
1212362,15.345942,1.9872432,R
1231454,15.4105093,2.582386,R
1233700,15.3377103,2.6550855,R
1236712,15.9896227,2.761303,R
1244066,15.4924114,3.0531236,R
1244316,15.7987181,3.06408,R
1245630,15.6461749,3.1224636,R
1253292,15.7160163,3.4917656,R
1255902,15.8766441,3.6330153,R
1263053,15.3320505,4.0732167,R
1264606,15.8948688,4.1774024,R
1277216,15.3953133,5.0401331,R
1282050,15.4884314,5.3518178,R
1282479,15.8737023,5.3774127,R
1285827,15.9845312,5.5862601,R
1288808,15.5438769,5.7679773,R
1290344,15.6871841,5.8586202,R
1299256,16.2483731,6.3623974,R
1299717,15.4860836,6.3846343,R
1301816,15.7168943,6.4955143,R
1310309,15.3520061,6.9298113,R
1317122,15.3286265,7.2433505,R
1329189,16.2217374,7.7243232,R
