iauname,not_ring_pred,ring_pred,link,ra,dec,redshift,elpetro_absmag_r,sersic_nmgy_r,petro_th50,petro_th90,petro_theta
J093031.04+141339.2,0.1439312398433685,0.8560687303543091,https://storage.yandexcloud.net/ring-galaxies/J093031.04%2B141339.2.jpg,142.62934723609487,14.22756119418334,0.12253571,-21.642876,322.31934,4.2695384,11.515634,10.039089
J083042.88+052209.2,0.1439472138881683,0.8560527563095093,https://storage.yandexcloud.net/ring-galaxies/J083042.88%2B052209.2.jpg,127.67870947644359,5.369245228999635,0.074782416,-19.935862,189.08107,4.28922,12.588402,8.806542
J110531.65+122618.9,0.1444824039936065,0.855517566204071,https://storage.yandexcloud.net/ring-galaxies/J110531.65%2B122618.9.jpg,166.3819205606295,12.438607179820874,0.09811175,-20.85687,228.19618,3.2966292,8.043182,6.97497
J111113.66+003245.1,0.1445724368095398,0.8554275035858154,https://storage.yandexcloud.net/ring-galaxies/J111113.66%2B003245.1.jpg,167.8069663968654,0.5458869977715297,0.11715758,-21.361095,212.33295,4.2024717,10.8661375,11.637828
J144446.47-013108.7,0.1445939093828201,0.8554060459136963,https://storage.yandexcloud.net/ring-galaxies/J144446.47-013108.7.jpg,221.19366190362447,-1.5191070323734683,0.05583564,-20.212473,1071.1445,8.410674,20.420185,15.07774
J001551.08-001850.2,0.1447163671255111,0.8552836179733276,https://storage.yandexcloud.net/ring-galaxies/J001551.08-001850.2.jpg,3.962873301358914,-0.3139749451399289,0.039124314,-19.572292,425.76147,3.8015058,8.798181,7.792477
J143216.24+051043.4,0.1447380632162094,0.8552619218826294,https://storage.yandexcloud.net/ring-galaxies/J143216.24%2B051043.4.jpg,218.067691090524,5.178730100596536,0.11030248,-20.983097,271.13855,3.1106951,8.043182,6.342862
J091231.43+150610.6,0.14486925303936,0.8551307916641235,https://storage.yandexcloud.net/ring-galaxies/J091231.43%2B150610.6.jpg,138.1309957191119,15.102985409823063,0.11691588,-21.979977,274.56644,8.705801,27.364365,18.322678
J152846.12+011758.6,0.144876480102539,0.8551235198974609,https://storage.yandexcloud.net/ring-galaxies/J152846.12%2B011758.6.jpg,232.19217934599857,1.299635518046134,0.11534032,-21.858587,439.0808,4.2695384,13.070651,10.307529
J093941.89+010811.8,0.1450941115617752,0.8549058437347412,https://storage.yandexcloud.net/ring-galaxies/J093941.89%2B010811.8.jpg,144.9245489705795,1.1366662333043522,0.0911722,-20.237537,192.90608,3.0137353,9.777639,7.1993732
J090534.82+190739.6,0.145133376121521,0.854866623878479,https://storage.yandexcloud.net/ring-galaxies/J090534.82%2B190739.6.jpg,136.39510953321906,19.127688780986624,0.059731465,-20.749392,591.0804,5.081815,11.03955,10.472028
J110325.30+180807.9,0.1452776938676834,0.8547223210334778,https://storage.yandexcloud.net/ring-galaxies/J110325.30%2B180807.9.jpg,165.85568915723218,18.135427669666143,0.0032655974,-19.418781,51952.72,34.372673,75.20099,72.595184
J133825.15+260420.9,0.145355999469757,0.8546440005302429,https://storage.yandexcloud.net/ring-galaxies/J133825.15%2B260420.9.jpg,204.6047927508621,26.07249001214649,0.064016245,-21.395542,1291.2385,5.8648095,16.906092,14.485678
J090018.97+075014.4,0.1453762203454971,0.8546237349510193,https://storage.yandexcloud.net/ring-galaxies/J090018.97%2B075014.4.jpg,135.07905856540506,7.837353583137305,0.07206485,-20.392496,352.15833,1.9244431,5.1529713,4.6113777
J134049.61-002703.2,0.1453828960657119,0.8546171188354492,https://storage.yandexcloud.net/ring-galaxies/J134049.61-002703.2.jpg,205.20766821781623,-0.4514322420942491,0.14399984,-20.513884,37.22855,5.707476,14.297569,9.674976
J121126.93+160634.1,0.1454166918992996,0.8545833230018616,https://storage.yandexcloud.net/ring-galaxies/J121126.93%2B160634.1.jpg,182.86221661985425,16.109502248391433,0.079683304,-21.35927,578.18286,3.689273,9.9290085,8.26751
J104504.20+101102.0,0.1455027759075164,0.8544972538948059,https://storage.yandexcloud.net/ring-galaxies/J104504.20%2B101102.0.jpg,161.26688402013767,10.185491300432652,0.033302438,-20.459553,1649.5613,4.5910387,14.1097355,11.161193
J082735.52+175506.6,0.1457657068967819,0.8542342782020569,https://storage.yandexcloud.net/ring-galaxies/J082735.52%2B175506.6.jpg,126.89801924451099,17.918508806237913,0.059015766,-20.875818,808.2234,3.7220948,11.156693,9.522999
J024233.13-000220.1,0.1457755267620086,0.854224443435669,https://storage.yandexcloud.net/ring-galaxies/J024233.13-000220.1.jpg,40.63808211307226,-0.03889403197424443,0.13565464,-19.489939,14647.694,28.394207,39.803516,43.31062
J083053.37+264301.2,0.1458538472652435,0.8541461825370789,https://storage.yandexcloud.net/ring-galaxies/J083053.37%2B264301.2.jpg,127.72241066052763,26.717012668931172,0.05271931,-20.816956,978.55145,3.4026904,9.777639,7.7106576
J105732.85+134941.9,0.1459234356880188,0.854076623916626,https://storage.yandexcloud.net/ring-galaxies/J105732.85%2B134941.9.jpg,164.38694026394404,13.828327942187347,0.056238107,-19.846025,276.12238,4.5247393,9.726173,8.844737
J142346.98+253321.7,0.1459696888923645,0.8540303707122803,https://storage.yandexcloud.net/ring-galaxies/J142346.98%2B253321.7.jpg,215.94576400540697,25.55602189786146,0.07549664,-21.81163,1202.9027,4.9114323,14.239108,11.72144
J135908.47+033040.7,0.1460251063108444,0.8539748787879944,https://storage.yandexcloud.net/ring-galaxies/J135908.47%2B033040.7.jpg,209.78534926614242,3.511284667943362,0.024159886,-18.141449,354.3414,9.008553,16.429203,17.698072
J081937.00+043926.0,0.1461581289768219,0.8538419008255005,https://storage.yandexcloud.net/ring-galaxies/J081937.00%2B043926.0.jpg,124.90402404675514,4.657224686194892,0.013762875,-20.219263,9208.703,10.755625,29.581388,25.510479
J134447.64+075850.5,0.1462531387805938,0.8537468910217285,https://storage.yandexcloud.net/ring-galaxies/J134447.64%2B075850.5.jpg,206.19854386615495,7.980743269875903,0.037160177,-19.198713,369.33664,3.3316104,7.4309955,6.444088
J150655.17+270901.0,0.1464053392410278,0.8535947203636169,https://storage.yandexcloud.net/ring-galaxies/J150655.17%2B270901.0.jpg,226.72993130887784,27.150284407653718,0.08036175,-20.900309,391.42374,4.406901,12.33345,10.145617
J214347.61-084618.4,0.1464896649122238,0.8535102605819702,https://storage.yandexcloud.net/ring-galaxies/J214347.61-084618.4.jpg,325.9483831909666,-8.7718011522124,0.050962735,-21.241693,1463.0518,4.855539,15.604446,12.411791
J143452.72+005656.8,0.1465260088443756,0.853473961353302,https://storage.yandexcloud.net/ring-galaxies/J143452.72%2B005656.8.jpg,218.71968956171918,0.9491306504888366,0.13754264,-20.741716,79.43139,1.4544178,4.458132,3.0739534
J010555.39-011709.9,0.1465517729520797,0.853448212146759,https://storage.yandexcloud.net/ring-galaxies/J010555.39-011709.9.jpg,16.481024214666714,-1.2860752204473476,0.051639136,-21.057453,1308.2784,3.906558,13.218228,10.217217
J090724.78+171731.3,0.1468176394701004,0.8531823754310608,https://storage.yandexcloud.net/ring-galaxies/J090724.78%2B171731.3.jpg,136.85326505278047,17.292029624372155,0.10815249,-21.959835,605.48126,5.0830016,15.515401,11.456174
J100458.68+072455.6,0.1468337774276733,0.8531662821769714,https://storage.yandexcloud.net/ring-galaxies/J100458.68%2B072455.6.jpg,151.2445451115604,7.415477996003704,0.121880084,-21.070385,176.87779,2.278736,5.228152,5.0058374
J105839.30-033015.9,0.1468762159347534,0.8531237244606018,https://storage.yandexcloud.net/ring-galaxies/J105839.30-033015.9.jpg,164.66383900262196,-3.504236074532222,0.065895684,-21.905254,1563.183,5.7649813,16.52349,14.991701
J112833.42-033223.3,0.1468943357467651,0.8531056046485901,https://storage.yandexcloud.net/ring-galaxies/J112833.42-033223.3.jpg,172.1392651318416,-3.5398323278466592,0.06133258,-20.859135,631.4555,4.1842575,12.340964,10.513791
J091419.33+043855.5,0.1469268053770065,0.8530731797218323,https://storage.yandexcloud.net/ring-galaxies/J091419.33%2B043855.5.jpg,138.58057551205295,4.64878271390357,0.08756762,-20.820013,298.24576,2.3344154,6.4655952,5.7860413
J153026.13+293724.2,0.1469566226005554,0.8530434370040894,https://storage.yandexcloud.net/ring-galaxies/J153026.13%2B293724.2.jpg,232.60889970436688,29.623397767032838,0.112185776,-21.296745,251.43036,2.5054348,8.434443,7.0489826
J151134.12+270325.8,0.1470965892076492,0.852903425693512,https://storage.yandexcloud.net/ring-galaxies/J151134.12%2B270325.8.jpg,227.89218943166787,27.057184160586303,0.11213508,-21.068455,305.35843,4.383704,11.637828,8.891541
J152730.63+045955.5,0.147116556763649,0.8528833985328674,https://storage.yandexcloud.net/ring-galaxies/J152730.63%2B045955.5.jpg,231.877671536581,4.998741545634346,0.041460864,-20.6477,1257.0243,3.821622,11.334743,9.472872
J235336.21+103550.9,0.1471739262342453,0.8528260588645935,https://storage.yandexcloud.net/ring-galaxies/J235336.21%2B103550.9.jpg,358.400916407797,10.59747064219848,0.072469085,-20.642822,371.26328,2.813898,7.9168377,6.901734
J104433.76+210949.2,0.1472585946321487,0.8527413606643677,https://storage.yandexcloud.net/ring-galaxies/J104433.76%2B210949.2.jpg,161.14068427120267,21.163698107861162,0.12981804,-20.548792,74.501434,1.9905949,4.7698913,4.8161736
J095824.07+102146.2,0.1473971605300903,0.8526028990745544,https://storage.yandexcloud.net/ring-galaxies/J095824.07%2B102146.2.jpg,149.60031436252206,10.362852382816342,0.01799043,-19.093306,1767.344,3.9289782,11.856368,9.59387
J144704.29+310854.2,0.147406592965126,0.8525934219360352,https://storage.yandexcloud.net/ring-galaxies/J144704.29%2B310854.2.jpg,221.7679154830471,31.148391532553866,0.063090645,-21.34268,1055.881,5.2730665,12.075812,11.637828
J110107.91+071448.8,0.1474165767431259,0.8525834679603577,https://storage.yandexcloud.net/ring-galaxies/J110107.91%2B071448.8.jpg,165.28301120033643,7.246881471371274,0.07181879,-19.68844,169.01476,4.8205686,9.726173,9.27499
J124920.60+015648.1,0.1474202871322631,0.852579653263092,https://storage.yandexcloud.net/ring-galaxies/J124920.60%2B015648.1.jpg,192.33585933953592,1.9466882706813855,0.10611383,-20.265337,116.77942,1.7138835,4.008877,3.8015232
J151921.37+213818.9,0.147431194782257,0.8525688052177429,https://storage.yandexcloud.net/ring-galaxies/J151921.37%2B213818.9.jpg,229.8390792478979,21.63858876317553,0.12085943,-20.9653,243.52327,3.193874,8.523943,6.5469284
J134903.59+040726.3,0.1474878042936325,0.8525121808052063,https://storage.yandexcloud.net/ring-galaxies/J134903.59%2B040726.3.jpg,207.26495900018656,4.12396791938274,0.11823654,-21.350977,252.1484,4.3148437,10.092212,9.573391
J140108.71+144557.2,0.1476466655731201,0.8523533940315247,https://storage.yandexcloud.net/ring-galaxies/J140108.71%2B144557.2.jpg,210.28632466713654,14.7659203944035,0.06249155,-20.607067,471.12845,4.2921314,8.938591,8.798181
J133118.78+091350.6,0.1476966291666031,0.8523033261299133,https://storage.yandexcloud.net/ring-galaxies/J133118.78%2B091350.6.jpg,202.82825822488815,9.230734598159357,0.07453099,-21.075771,686.6044,4.456124,12.993234,8.957146
J142720.36+010133.0,0.1477607935667038,0.852239191532135,https://storage.yandexcloud.net/ring-galaxies/J142720.36%2B010133.0.jpg,216.8348535260498,1.0258500858338837,0.02565639,-21.506033,8801.807,19.141302,52.85253,43.075893
J105141.38+090825.7,0.1477910727262497,0.8522089719772339,https://storage.yandexcloud.net/ring-galaxies/J105141.38%2B090825.7.jpg,162.9224749781642,9.14049602324193,0.026586069,-18.359943,376.61804,3.7615907,8.12853,7.2757673
J083448.96+065352.9,0.1478250324726104,0.8521749377250671,https://storage.yandexcloud.net/ring-galaxies/J083448.96%2B065352.9.jpg,128.70402235621071,6.898034615974222,0.08241695,-19.95167,138.12729,3.0591478,6.951218,6.5283313
J021243.92-005003.8,0.1481423527002334,0.8518576622009277,https://storage.yandexcloud.net/ring-galaxies/J021243.92-005003.8.jpg,33.18304063963947,-0.8343910843145353,0.100322165,-20.945248,242.20801,2.5287614,7.1654105,6.000609
J104731.60+020444.9,0.1481472551822662,0.8518527746200562,https://storage.yandexcloud.net/ring-galaxies/J104731.60%2B020444.9.jpg,161.88167458092863,2.0791536654417375,0.0619689,-20.8782,737.9722,4.360629,10.695449,9.8813925
J095753.43+145531.6,0.1482004672288894,0.8517995476722717,https://storage.yandexcloud.net/ring-galaxies/J095753.43%2B145531.6.jpg,149.47269711250323,14.925474850513245,0.029548,-21.317736,5236.827,7.428238,25.510479,18.855566
J083153.40+161147.7,0.1482538729906082,0.8517460823059082,https://storage.yandexcloud.net/ring-galaxies/J083153.40%2B161147.7.jpg,127.97254744876606,16.196611133137534,0.06020023,-20.985678,645.2653,4.744846,9.42301,9.373409
J150259.84+110757.0,0.1483493596315384,0.8516506552696228,https://storage.yandexcloud.net/ring-galaxies/J150259.84%2B110757.0.jpg,225.74936183295566,11.13247002013207,0.033534847,-19.553812,606.82355,5.1121736,13.679976,10.275855
J022049.99-092939.6,0.1484855562448501,0.851514458656311,https://storage.yandexcloud.net/ring-galaxies/J022049.99-092939.6.jpg,35.20831921502527,-9.494352646469526,0.06639756,-20.611998,452.05966,3.6443427,9.373409,8.000845
J014023.01-103504.8,0.1484885811805725,0.8515114784240723,https://storage.yandexcloud.net/ring-galaxies/J014023.01-103504.8.jpg,25.09587192588843,-10.584715746425188,0.07225666,-20.745836,406.5403,3.1950076,10.179119,8.555087
J173532.79+232005.9,0.1489697247743606,0.8510302901268005,https://storage.yandexcloud.net/ring-galaxies/J173532.79%2B232005.9.jpg,263.8865244604891,23.33502473717947,0.072236754,-21.073418,615.18097,3.9515269,11.456174,8.220333
J120003.97+100842.6,0.1491090655326843,0.8508909344673157,https://storage.yandexcloud.net/ring-galaxies/J120003.97%2B100842.6.jpg,180.01657777453528,10.145189504431327,0.13459885,-21.143215,139.44534,2.596022,5.4078665,5.513321
J142016.17+152039.1,0.149109810590744,0.8508901596069336,https://storage.yandexcloud.net/ring-galaxies/J142016.17%2B152039.1.jpg,215.06741622077806,15.34419386062937,0.06828042,-21.020216,800.45154,4.2372284,11.94487,10.112162
J105911.73+091031.2,0.1493141055107116,0.8506859540939331,https://storage.yandexcloud.net/ring-galaxies/J105911.73%2B091031.2.jpg,164.79890833419736,9.175345236924842,0.033954505,-19.257915,491.99893,3.821622,8.043182,7.751459
J024805.41+011618.1,0.1494388282299041,0.8505611419677734,https://storage.yandexcloud.net/ring-galaxies/J024805.41%2B011618.1.jpg,42.022552580319264,1.2717151716943298,0.07607488,-20.353039,320.87677,3.2792764,8.4790745,6.6514115
J021345.13-124237.0,0.1495357006788253,0.8504642844200134,https://storage.yandexcloud.net/ring-galaxies/J021345.13-124237.0.jpg,33.43806324683578,-12.710108616879932,0.07391792,-21.2175,545.34766,5.8984685,11.588048,11.069488
J152314.65+283129.0,0.149542823433876,0.8504571914672852,https://storage.yandexcloud.net/ring-galaxies/J152314.65%2B283129.0.jpg,230.81106810999634,28.524743010629418,0.08539274,-21.940619,870.50714,7.501081,19.958057,18.316315
J142832.03+201612.3,0.1497614383697509,0.8502385020256042,https://storage.yandexcloud.net/ring-galaxies/J142832.03%2B201612.3.jpg,217.1334686903177,20.270110382562745,0.12283269,-21.975018,437.11487,4.1146846,12.33345,10.416905
J095929.35+111202.4,0.1499226540327072,0.8500773310661316,https://storage.yandexcloud.net/ring-galaxies/J095929.35%2B111202.4.jpg,149.8723127671581,11.200671875548812,0.03038187,-20.462658,3089.6033,8.173425,19.958057,18.10787
J112624.83+223707.0,0.1500126272439956,0.8499873876571655,https://storage.yandexcloud.net/ring-galaxies/J112624.83%2B223707.0.jpg,171.60260081537854,22.6180375823659,0.031503443,-17.861984,162.22726,5.193908,11.440033,9.390615
J101530.96+151949.5,0.1500146836042404,0.8499853014945984,https://storage.yandexcloud.net/ring-galaxies/J101530.96%2B151949.5.jpg,153.87899255766015,15.330414479871953,0.07232253,-19.723227,127.18557,2.914957,5.842183,5.7860413
J010116.81-010551.9,0.1501192897558212,0.8498806953430176,https://storage.yandexcloud.net/ring-galaxies/J010116.81-010551.9.jpg,15.320068029774962,-1.0977492951922472,0.05135093,-21.528994,1771.8445,7.9428678,18.740425,16.057394
J112001.05+272231.8,0.1501808613538742,0.8498191237449646,https://storage.yandexcloud.net/ring-galaxies/J112001.05%2B272231.8.jpg,170.00443275557538,27.37550523429544,0.06047166,-20.55268,626.4637,2.3873692,6.5256433,5.42311
J093440.25+031235.1,0.1502586007118225,0.8497413992881775,https://storage.yandexcloud.net/ring-galaxies/J093440.25%2B031235.1.jpg,143.66773552235946,3.2097538673406847,0.08667074,-20.12188,146.87752,3.34924,8.523943,6.97497
J110414.48+151740.5,0.1502864509820938,0.8497135043144226,https://storage.yandexcloud.net/ring-galaxies/J110414.48%2B151740.5.jpg,166.06035929664083,15.294589660936225,0.087893404,-21.080925,436.88318,4.2024717,10.527441,9.472872
J155001.30+155546.3,0.1503755450248718,0.8496244549751282,https://storage.yandexcloud.net/ring-galaxies/J155001.30%2B155546.3.jpg,237.50542050574836,15.929538863605485,0.13163687,-21.162077,204.76498,3.244845,7.1993732,6.5815725
J151047.13+062054.4,0.1504041850566864,0.8495957851409912,https://storage.yandexcloud.net/ring-galaxies/J151047.13%2B062054.4.jpg,227.69641938330562,6.348480766331959,0.07381569,-20.348913,288.5759,2.1049664,6.865405,4.645729
J120856.86+052254.9,0.1504053026437759,0.84959477186203,https://storage.yandexcloud.net/ring-galaxies/J120856.86%2B052254.9.jpg,182.23695499034804,5.381939278854224,0.076877095,-20.324646,257.23148,2.6852586,8.679905,6.623578
J024635.59+012633.9,0.150483101606369,0.8495168685913086,https://storage.yandexcloud.net/ring-galaxies/J024635.59%2B012633.9.jpg,41.648392182219446,1.4428288703085375,0.02790935,-20.629063,3153.8787,3.2499583,11.092551,7.382554
J154140.37+155028.5,0.1505718678236007,0.849428117275238,https://storage.yandexcloud.net/ring-galaxies/J154140.37%2B155028.5.jpg,235.4182429275112,15.841322276232242,0.07678956,-20.605465,262.68073,3.7220948,7.7106576,6.938255
J113616.89-054517.9,0.1509101241827011,0.8490898609161377,https://storage.yandexcloud.net/ring-galaxies/J113616.89-054517.9.jpg,174.07059102034304,-5.7549459180948705,0.050101403,-20.755545,988.51843,3.4247687,10.574132,9.060253
J160532.18+164845.4,0.1509589701890945,0.8490410447120667,https://storage.yandexcloud.net/ring-galaxies/J160532.18%2B164845.4.jpg,241.38410863489275,16.81261348866978,0.14320639,-22.067114,318.8262,3.553056,8.721913,7.3658495
J151604.56+283753.1,0.1510036587715149,0.8489964008331299,https://storage.yandexcloud.net/ring-galaxies/J151604.56%2B283753.1.jpg,229.01906533698767,28.63141161594942,0.11379595,-21.129549,231.13275,3.3847797,8.614392,7.3142676
J114016.74+260651.5,0.151043951511383,0.8489560484886169,https://storage.yandexcloud.net/ring-galaxies/J114016.74%2B260651.5.jpg,175.06980211742479,26.114318549991474,0.07454192,-20.913118,1125.7184,4.0662274,11.069488,7.9428678
J100137.46+142010.3,0.151217833161354,0.8487822413444519,https://storage.yandexcloud.net/ring-galaxies/J100137.46%2B142010.3.jpg,150.40609211430004,14.33620540684354,0.143063,-21.933525,225.46536,2.4660788,8.12853,5.558836
J030008.60+054815.9,0.1512256562709808,0.8487743139266968,https://storage.yandexcloud.net/ring-galaxies/J030008.60%2B054815.9.jpg,45.0359397735308,5.804590021212281,0.022188717,-20.364414,3653.3186,5.9663672,19.064943,17.59708
J002027.67+000015.5,0.1513142734766006,0.8486856818199158,https://storage.yandexcloud.net/ring-galaxies/J002027.67%2B000015.5.jpg,5.115337966238928,0.004304997034446396,0.046049803,-20.689167,1126.4232,6.035047,16.33545,13.370387
J144438.89-031130.9,0.1515534073114395,0.8484465479850769,https://storage.yandexcloud.net/ring-galaxies/J144438.89-031130.9.jpg,221.16230310821194,-3.1914601882825435,0.03440052,-18.067574,153.77364,5.414066,14.147447,11.455018
J111322.93+292729.9,0.1515578776597976,0.8484420776367188,https://storage.yandexcloud.net/ring-galaxies/J111322.93%2B292729.9.jpg,168.34554834994864,29.45834975615027,0.100238696,-21.083075,338.63727,3.2889163,8.310813,7.4373207
J010257.30-014022.9,0.1515656411647796,0.8484343886375427,https://storage.yandexcloud.net/ring-galaxies/J010257.30-014022.9.jpg,15.740108607857396,-1.6725671447507071,0.047219407,-19.544458,291.52927,6.0806336,12.33345,11.9490185
J120529.16+123418.4,0.1516193002462387,0.8483807444572449,https://storage.yandexcloud.net/ring-galaxies/J120529.16%2B123418.4.jpg,181.3715327117966,12.571738422839204,0.022914879,-18.681173,637.09564,4.007525,8.171543,8.000845
J003445.98+033200.7,0.1516360789537429,0.8483639359474182,https://storage.yandexcloud.net/ring-galaxies/J003445.98%2B033200.7.jpg,8.69159749610531,3.533552465327754,0.06851109,-20.650951,477.94974,2.24259,7.1993732,4.795194
J163456.88+254133.3,0.1516995429992675,0.8483004570007324,https://storage.yandexcloud.net/ring-galaxies/J163456.88%2B254133.3.jpg,248.7370582993712,25.69259485603546,0.043585423,-21.309137,3128.6978,12.130901,27.340874,26.418024
J135421.82+142727.9,0.1517077088356018,0.8482922911643982,https://storage.yandexcloud.net/ring-galaxies/J135421.82%2B142727.9.jpg,208.59097733460302,14.45774261479074,0.07738446,-21.183979,593.18176,4.232424,11.924413,9.704307
J153934.87+231156.4,0.1518150269985199,0.8481850028038025,https://storage.yandexcloud.net/ring-galaxies/J153934.87%2B231156.4.jpg,234.89532239296753,23.199004243673734,0.038305774,-19.963253,743.51117,8.214783,15.557333,15.393984
J023839.55-072944.9,0.1518821567296981,0.8481178283691406,https://storage.yandexcloud.net/ring-galaxies/J023839.55-072944.9.jpg,39.66483595794465,-7.495842726860371,0.02375929,-18.774027,1807.5518,10.808941,31.890038,20.25527
J000353.75+143402.0,0.151948943734169,0.8480510711669922,https://storage.yandexcloud.net/ring-galaxies/J000353.75%2B143402.0.jpg,0.9739990049370574,14.567226361585082,0.07222748,-20.51252,380.12952,3.9031565,8.985889,8.171543
J103403.70+114329.7,0.1521638035774231,0.8478361368179321,https://storage.yandexcloud.net/ring-galaxies/J103403.70%2B114329.7.jpg,158.51544734381577,11.724928962490328,0.09478262,-20.530167,141.54767,2.5054348,7.0118785,6.1451564
J121822.28+045207.9,0.1522001773118972,0.8477998375892639,https://storage.yandexcloud.net/ring-galaxies/J121822.28%2B045207.9.jpg,184.59287788103532,4.868880379077525,0.075763404,-21.654821,915.4749,4.9964805,11.72144,10.513791
J121813.65+051516.4,0.1522894948720932,0.8477104902267456,https://storage.yandexcloud.net/ring-galaxies/J121813.65%2B051516.4.jpg,184.55689375225228,5.254569606838677,0.07648936,-19.793093,132.60977,3.2792764,6.6164,6.276263
J162259.56+174711.8,0.1523072123527526,0.8476928472518921,https://storage.yandexcloud.net/ring-galaxies/J162259.56%2B174711.8.jpg,245.7513530446816,17.78335422350371,0.11283047,-21.937687,595.4288,2.0286202,6.243227,4.4772305
J103129.94+245108.2,0.1524588614702224,0.8475411534309387,https://storage.yandexcloud.net/ring-galaxies/J103129.94%2B245108.2.jpg,157.87491686352217,24.86942156759993,0.02083918,-21.455332,16739.125,16.873867,56.8866,42.306793
J094841.16+032229.0,0.1525971591472625,0.8474028706550598,https://storage.yandexcloud.net/ring-galaxies/J094841.16%2B032229.0.jpg,147.17155552655353,3.374745251476301,0.021579904,-19.116653,1114.2417,4.5727525,10.145617,9.472872
J090852.98+202445.9,0.1526189148426056,0.847381055355072,https://storage.yandexcloud.net/ring-galaxies/J090852.98%2B202445.9.jpg,137.22078713681015,20.412773220691317,0.110613376,-21.7702,448.36646,3.9031565,10.923637,9.573391
J123825.66+093652.6,0.1526345610618591,0.8473654389381409,https://storage.yandexcloud.net/ring-galaxies/J123825.66%2B093652.6.jpg,189.60693905212221,9.614600275100498,0.12853448,-20.987528,122.73997,2.3799372,6.2809825,5.513321
J153409.34+313201.2,0.1526492089033126,0.8473507165908813,https://storage.yandexcloud.net/ring-galaxies/J153409.34%2B313201.2.jpg,233.53896473028465,31.53367596729366,0.1164158,-21.137625,217.17647,2.5463672,6.190662,5.9274197
J021355.14-055121.2,0.1526498198509216,0.8473501205444336,https://storage.yandexcloud.net/ring-galaxies/J021355.14-055121.2.jpg,33.47978689641242,-5.855915481677485,0.13988365,-21.559046,197.09715,1.9142036,7.1993732,6.342862
J151927.93-002517.3,0.1527792066335678,0.8472208380699158,https://storage.yandexcloud.net/ring-galaxies/J151927.93-002517.3.jpg,229.86643509162465,-0.421471773830275,0.11696173,-21.832329,482.49603,5.9222746,12.596584,11.394722
J115749.26-024055.3,0.1528369933366775,0.8471630215644836,https://storage.yandexcloud.net/ring-galaxies/J115749.26-024055.3.jpg,179.4552745903536,-2.6820382672211434,0.08143799,-21.00053,405.0054,2.6412144,8.614392,7.0118785
J083835.77+284421.9,0.1529673933982849,0.8470326066017151,https://storage.yandexcloud.net/ring-galaxies/J083835.77%2B284421.9.jpg,129.64905651417584,28.739445731608427,0.07921938,-22.041437,1421.2462,6.9838376,18.855566,14.915278
J131615.41-002610.5,0.1530382335186004,0.8469617366790771,https://storage.yandexcloud.net/ring-galaxies/J131615.41-002610.5.jpg,199.0642323305726,-0.4362838696177078,0.116186775,-20.966034,164.74144,2.6975648,8.614392,6.7219906
J163543.97+010715.6,0.1530508399009704,0.8469491600990295,https://storage.yandexcloud.net/ring-galaxies/J163543.97%2B010715.6.jpg,248.93325946510748,1.1210375793686682,0.11091199,-20.36548,102.53824,2.7641847,6.131171,5.355898
J094052.89+002438.9,0.1530841290950775,0.8469158411026001,https://storage.yandexcloud.net/ring-galaxies/J094052.89%2B002438.9.jpg,145.22041087138334,0.4108208482835018,0.098252505,-21.714998,502.6733,4.7699537,9.8813925,9.829379
J013234.89-020448.0,0.153127372264862,0.8468726277351379,https://storage.yandexcloud.net/ring-galaxies/J013234.89-020448.0.jpg,23.145223391459364,-2.080065554187396,0.07596267,-21.468615,662.2839,2.7085197,7.9428678,6.000609
J112438.33+173239.1,0.1531316041946411,0.8468683362007141,https://storage.yandexcloud.net/ring-galaxies/J112438.33%2B173239.1.jpg,171.1597309130693,17.54421112924706,0.117741294,-20.523409,122.515366,2.8045137,6.434454,6.311381
J113148.70+202409.9,0.1532804071903228,0.8467195630073547,https://storage.yandexcloud.net/ring-galaxies/J113148.70%2B202409.9.jpg,172.95423904572797,20.402893234544724,0.033048883,-20.84154,2603.303,6.6898584,13.837449,13.524295
J111927.01+191230.0,0.1534030884504318,0.846596896648407,https://storage.yandexcloud.net/ring-galaxies/J111927.01%2B191230.0.jpg,169.86257560117087,19.208321650295108,0.14380443,-21.66856,206.02063,3.6398728,9.242165,7.655921
J092955.06+084702.5,0.153424859046936,0.846575140953064,https://storage.yandexcloud.net/ring-galaxies/J092955.06%2B084702.5.jpg,142.4788371828748,8.78454691902639,0.07732579,-21.581196,716.49396,5.141513,12.340964,10.757237
J105334.89+233534.4,0.1537753492593765,0.8462246656417847,https://storage.yandexcloud.net/ring-galaxies/J105334.89%2B233534.4.jpg,163.39539970386272,23.592922314984964,0.042508166,-20.999365,1580.7372,5.053996,13.758488,11.588048
J114951.28+053033.4,0.1539144366979599,0.8460855484008789,https://storage.yandexcloud.net/ring-galaxies/J114951.28%2B053033.4.jpg,177.46370990942407,5.50928615617327,0.07777862,-21.19266,534.60284,4.855539,12.845367,11.3258
J132633.81+000924.4,0.1539827585220337,0.8460172414779663,https://storage.yandexcloud.net/ring-galaxies/J132633.81%2B000924.4.jpg,201.640917925646,0.15682280162329884,0.08601053,-20.709991,286.48734,2.017942,6.0486264,4.9234157
J014544.39-065011.9,0.153997004032135,0.846002995967865,https://storage.yandexcloud.net/ring-galaxies/J014544.39-065011.9.jpg,26.435253011886143,-6.836827584572721,0.052519746,-20.462397,499.4986,6.865405,18.322678,15.393984
